DOCKET,RPT_PERIOD,OUTG_SEQ,Refuel_Cycle,Outage_Date_Time,OUTG_DATE,OUTG_TYPE,OUTG_HRS,OUTG_REASN,OUTG_METH,OUTG_LER,OUTG_SYSTM,OUTG_COMP,DESCRIP,,,,,,,,,,,,,,,,,,,,,,,,,
237,200309,1,,,09/30/2003 00:00:00,F,3,A,3,,,,B PHASE CABLE OF REACTOR FEED PUMP MOTOR SHUNTED TO SHIELDING.,,,,,,,,,,,,,,,,,,,,,,,,,
237,200312,4,,,12/11/2003 00:00:00,F,35,A,2,,,,FORCED OUTAGE DUE TO FAILURE OF THE STATOR WATER COOLING TEMPERATURE CONTROL VALVE.,,,,,,,,,,,,,,,,,,,,,,,,,
237,200310,1,,,09/30/2003 00:00:00,F,30,A,4,,,,B PHASE CABLE OF REACTOR FEED PUMP MOTOR SHUNTED TO SHIELDING.,,,,,,,,,,,,,,,,,,,,,,,,,
237,201208,D2F52,,08/30/2012 13:03:00,08/30/2012 00:00:00,F,34.95,A,1,,,,Unit forced outage (D2F52) due to condenser tube leak.,,,,,,,,,,,,,,,,,,,,,,,,,
237,201209,D2F52,,08/30/2012 13:03:00,08/30/2012 00:00:00,F,114.33,A,4,,,,Unit forced outage (D2F52) due to condenser tube leak.,,,,,,,,,,,,,,,,,,,,,,,,,
237,201404,D2F53,,04/12/2014 10:12:00,04/12/2014 00:00:00,F,380.08,A,3,,,,Electrical transient on Unit 2 Main Power Transformer occurred.  The damage caused by the transient required replacement of the main power transformer.,,,,,,,,,,,,,,,,,,,,,,,,,
237,201405,D2F54,,05/03/2014 12:09:00,05/03/2014 00:00:00,F,64.55,A,3,,,,AVR failure,,,,,,,,,,,,,,,,,,,,,,,,,
237,201502,D2F56,,02/06/2015 12:27:00,02/06/2015 00:00:00,F,139.37,A,3,,,,Unit 2 automatically scrammed due to loss of Feedwater Level Control during performance of WO 18101088-04 to install voltage monitoring recorder on Feedwater Level Control,,,,,,,,,,,,,,,,,,,,,,,,,
237,201501,D2F55,,01/13/2015 19:04:00,01/13/2015 00:00:00,F,56.03,A,2,,,,Unit 2 was manually scrammed due to loss of Feed Water Level Control.,,,,,,,,,,,,,,,,,,,,,,,,,
244,200509,5,,,09/01/2005 00:00:00,F,21.45,A,1,,,,LEAK ON TURBINE ELECTRO-HYDRAULIC CONTROLS SYSTEM CAUSED THE UNIT TO BE BROUGHT OFF-LINE.  REPAIRS TO SYSTEM WERE PERFORMED TO CORRECT THE PROBLEM.  REACTOR REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
244,200701,1,,,01/27/2007 00:00:00,F,41.5,A,3,,,,"SCRAM DUE TO TURBINE CONTROL VALVE FAILURE. TURBINE CONTROL SYSTEM CIRCUIT CARD CONNECTION PIN PROBLEM WHICH CAUSED THE CLOSURE OF THE TURBINE CONTROL VALVES WAS REPAIRED. LER-2007-001 ISSUED MARCH 23, 2007, DOCUMENTS THE EVENT.",,,,,,,,,,,,,,,,,,,,,,,,,
244,200703,2,,,03/16/2007 00:00:00,F,42.02,A,3,,,,SCRAM AND SAFETY INJECTION SIGNAL DUE TO MSIV FAILURE.  MSIV-3516 SPONTANEOUSLY CLOSED. INSTALLATION OF A NON-VENTED PIPE PLUG IN THE VALVE ACTUATOR CAUSED THE FAILURE. REPLACEMENT ACTUATOR WITH PROPER VENTING PATH WAS INSTALLED ON MSVIV-3516.,,,,,,,,,,,,,,,,,,,,,,,,,
244,200912,2,,,12/30/2009 00:00:00,F,43.37,A,3,,,,UNIT SCRAMMED FROM TURBINE TRIP SIGNAL. REPLACED TURBINE EH PUMPS AND STOP VALVE ACTUATOR.,,,,,,,,,,,,,,,,,,,,,,,,,
244,201001,2,,,12/30/2009 00:00:00,F,105.98,A,4,,,,REPLACED TURBINE EH PUMPS AND STOP VALVE ACTUATOR,,,,,,,,,,,,,,,,,,,,,,,,,
244,201110,2,,10/11/2011 23:29:00,10/11/2011 00:00:00,F,95.3,A,3,,,,TURBINE AND REACTOR UNPLANNED SHUTDOWN DUE TO FAILURE OF TURBINE LUBE OIL SYSTEM.,,,,,,,,,,,,,,,,,,,,,,,,,
244,200410,1,,,10/16/2004 00:00:00,F,50.47,A,1,,,,SEAL WELD LEAK REPAIR OF CHARGING CHECK VALVE 9314.,,,,,,,,,,,,,,,,,,,,,,,,,
244,200502,1,,,02/16/2005 00:00:00,F,42.93,A,3,,,,REACTOR TRIP RESULTED FROM A POWER SUPPLY FAILURE IN THE FEEDWATER DIGITAL CONTROL SYSTEM.  THE PRIMARY AND BACKUP POWER SUPPLIES WERE REPLACED.,,,,,,,,,,,,,,,,,,,,,,,,,
244,200010,3,,,10/21/2000 00:00:00,F,22.2,A,2,,,,"MANUAL TRIP OF REACTOR AND TURBINE DUE TO TRIP OF ""B"" CIRCULATING WATER PUMP.",,,,,,,,,,,,,,,,,,,,,,,,,
244,199904,3,,,04/27/1999 00:00:00,F,42.8,A,3,,,,LER 1999-007,,,,,,,,,,,,,,,,,,,,,,,,,
244,200202,1,,,02/05/2002 00:00:00,F,34.8,A,2,,,,"""A"" CIRCULATING WATER PUMP TRIP.",,,,,,,,,,,,,,,,,,,,,,,,,
244,201405,2,,05/24/2014 15:37:00,05/24/2014 00:00:00,F,30.45,A,1,,,,Shutdown to repair generator exciter cooler leak.,,,,,,,,,,,,,,,,,,,,,,,,,
244,201408,G1F38-2,,08/04/2014 00:24:00,08/04/2014 00:00:00,F,20.25,A,1,,,,Unit was shutdown to repair an air leak on the B main steam isolation valve.  The air piping leak was caused by fatigue. The reactor remained critical.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200512,1,,,12/22/2005 00:00:00,F,29.75,A,1,,,,UNIT TAKEN OFFLINE TO REPAIR A PACKING LEAK ON THE 24 SG MAIN FWRV (FCV-447).  REACTOR REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200702,1,,,02/28/2007 00:00:00,F,17.45,A,2,,,,"MANUAL REACTOR SCRAM DUE TO FAILURE OF PT-408B POWER SUPPLY,  MAIN BOILER FEED PUMP SUCTION PRESSURE TRANSMITTER. (CR-IP2-2007-1046)",,,,,,,,,,,,,,,,,,,,,,,,,
247,200703,1,,,02/28/2007 00:00:00,F,2.92,A,4,,,,"MANUAL REACTOR SCRAM DUE TO A FAILURE OF PT-408B POWER SUPPLY, MAIN BOILER FEED PUMP SUCTION PRESSURE TRANSMITTER. (CR-IP2-2007-1046)",,,,,,,,,,,,,,,,,,,,,,,,,
247,200608,3,,,08/23/2006 00:00:00,F,30.95,A,2,,,,UNPLANNED MANUAL SCRAM DUE TO THE MISMATCH OF REACTOR POWER TO TURBINE LOAD CAUSED BY THE CYCLING OF HP STEAM DUMP VALVES.  LER 2006-003-00.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200611,4,,,11/15/2006 00:00:00,F,16.93,A,3,,,,AUTOMATIC PLANT TRIP DUE TO GENERREX POWER SUPPLY SPIKE. CR-1P2-2006-6658,,,,,,,,,,,,,,,,,,,,,,,,,
247,200611,5,,,11/30/2006 00:00:00,F,15.44,A,1,,,,MANUAL REACTOR SCRAM TO REPAIR A LEAK IN A ONE INCH DIAMETER PIPE ASSOCIATED WITH THE DRAIN LINE OF 22 STEAM GENERATOR. (CR-IP2-2006-6839 & 6865),,,,,,,,,,,,,,,,,,,,,,,,,
247,200612,5,,,11/30/2006 00:00:00,F,0.2,A,4,,,,MANUAL REACTOR SCRAM TO REPAIR A LEAK IN A ONE INCH DIAMETER PIPE ASSOCIATED WITH THE DRAIN LINE OF  22 STEAM GENERATOR. (CR-IP2-2006-6839 & 6885).,,,,,,,,,,,,,,,,,,,,,,,,,
247,200705,2,,,05/28/2007 00:00:00,F,59.23,A,1,,,,TURBINE TAKEN OFF LINE TO REPAIR 22 FEEDWATER REG. VALVE CR-IP2-2007-2208.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200803,200801,,,03/23/2008 00:00:00,F,49.73,A,2,,,,MANUAL REACTOR SCRAM INITIATED DUE TO THE LOSS OF 22 MAIN BOILER FEED PUMP (CR-IP2 2008-1333) DECISION WAS MADE TO REMAIN IN A FORCED SHUTDOWN UNTIL 03/26/08 at 0000 HOURS THEN TO BEGIN A SCHEDULED REFUELING OUTAGE (2R-18),,,,,,,,,,,,,,,,,,,,,,,,,
247,200804,200802,,,04/20/2008 00:00:00,F,12.95,A,1,,,,MAIN TURBINE GENERATOR MANUALLY TRIPPED DUE TO A MAIN GENERATOR NEGATIVE SEQUENCE RELAY PROBLEM. REACTOR REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200804,200803,,,04/21/2008 00:00:00,F,18.52,A,2,,,,"UNIT SHUTDOWN BY MANUAL REACTOR TRIP, DUE TO LOWERING STEAM GENERATOR WATER LEVELS CAUSED BY A BISTABLE FAILURE ASSOCIATED WITH MAIN BOILER FEED PUMP INPUT TO THE MAIN TURBINE RUNBACK CIRCUITRY.",,,,,,,,,,,,,,,,,,,,,,,,,
247,200904,1,,,04/03/2009 00:00:00,F,29.02,A,2,,,,MANUAL REACTOR TRIP DUE TO LOSS OF 21 MBFP DUE TO THE STAINLESS STEEL TUBING THAT SUPPLIES THE MBFP WITH HIGH PRESSURE CONTROL WHICH HAD LEAKED.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200911,2,,,11/02/2009 00:00:00,F,52.95,A,3,,,,REACTOR TRIP DUE TO 86P GENERATOR PRIMARY LOCKOUT RELAY CAUSED BY FAILURE OF THE GENREX 15 VOLT POWER SUPPLY.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200911,3,,,11/06/2009 00:00:00,F,9.22,A,1,,,,UNIT MANUAL SHUTDOWN TO REPAIR LOOSE CONNECTION ON THE GENERX 15 VOLT POWER SUPPLY. REACTOR REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
247,201001,1,,,01/11/2010 00:00:00,F,29.17,A,3,,,,GENERATOR/REACTOR TRIP DUE TO LOSS OF MAIN GENERATOR FIELD EXCITATION CAUSED BY THE FAILURE OF THE 24 RECTIFIER DIODES DUE TO OVERHEATING,,,,,,,,,,,,,,,,,,,,,,,,,
247,201009,3,,,09/03/2010 00:00:00,F,275.12,A,3,,,,PLANNED REDUCTION WITH THE INTENT OF SHUTTING DOWN THE PLANT TO GO TO  COLD SHUTDOWN TO REPAIR THE 21 REACTOR COOLANT PUMP.,,,,,,,,,,,,,,,,,,,,,,,,,
247,201011,4,,,11/07/2010 00:00:00,F,390.65,A,3,,,,21 MAIN TRANSFORMER FAILURE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200409,1,,,09/01/2004 00:00:00,F,54.01,A,2,24704001,,,MANUAL REACTOR TRIP DUE TO 22 FEEDWATER (FW) FLOW OSCILLATIONS ATTRIBUTED TO FW CONTROL VALVE FCV-427 (LER-2004-001).,,,,,,,,,,,,,,,,,,,,,,,,,
247,200409,2,,,09/04/2004 00:00:00,F,14.07,A,1,,,,TURBINE TAKEN OFFLINE DUE TO CONTINUED 22 FW FLOW OSCILLATIONS TO REPAIR A LEAKING ACTUATOR FOR FCV-427.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200409,3,,,09/05/2004 00:00:00,F,26.5,A,1,,,,TURBINE TAKEN OFFLINE DUE TO CONTINUED 22 FW FLOW OSCILLATIONS TO REPAIR A LEAKING ACTUATOR FOR FCV-427.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200409,4,,,09/15/2004 00:00:00,F,45.6,A,1,,,,"TURBINE TAKEN OFFLINE TO  REPAIR 21 MAIN BOILER FEED PUMP DISCHARGE CHECK VALVE, BFD-1, THAT FAILED TO CLOSE",,,,,,,,,,,,,,,,,,,,,,,,,
247,200409,5,,,09/24/2004 00:00:00,F,19.95,A,2,24704002,,,"MANUAL REACTOR TRIP DUE TO DECREASING 23 STEAM GENERATOR LEVEL, ATTRIBUTED TO THE FAILURE OF FCV-437-SOV-E.",,,,,,,,,,,,,,,,,,,,,,,,,
247,200411,7,,,11/26/2004 00:00:00,F,21.8,A,3,,,,UNIT SHUTDOWN DUE TO A MAIN GENERATOR LOW STATOR WATER COOLING PRESSURE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200412,8,,,12/03/2004 00:00:00,F,10.6,A,1,,,,TURBINE SHUTDOWN TO REPAIR A LEAKING WELD AT MS-1607. (CR-IP2-2004-06527).,,,,,,,,,,,,,,,,,,,,,,,,,
247,200003,1,14,,02/15/2000 00:00:00,F,744,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200004,1,14,,02/15/2000 00:00:00,F,719,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200005,1,14,,02/15/2000 00:00:00,F,744,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200006,1,14,,02/15/2000 00:00:00,F,720,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200008,1,14,,02/15/2000 00:00:00,F,744,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200007,1,14,,02/15/2000 00:00:00,F,744,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200009,1,14,,02/15/2000 00:00:00,F,720,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200010,1,14,,02/15/2000 00:00:00,F,745,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200011,1,14,,02/15/2000 00:00:00,F,720,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200012,1,14,,02/15/2000 00:00:00,F,744,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200101,1,14,,02/15/2000 00:00:00,F,50.23,A,4,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS AND 2R14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199910,1,,,08/31/1999 00:00:00,F,364.93,A,4,24799015,IA,INSTRU,CONTINUATION OF FORCED OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199809,1,,,09/17/1998 00:00:00,F,116.9,A,1,24798015,SB,FILTER,UNIT SHUT DOWN TO REPLACE HEPA FILTERS ON FAN COOLER UNITS.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199701,1,,,01/26/1997 00:00:00,F,131.9,A,3,,HH,VALVEX,UNIT REMOVED FROM SERVICE TO INVESTIGATE MAIN FEEDWATER REGULATING VALVES PROBLEMS.  VALVES HAVE BEEN TAKEN APART AND INVESTIGATION IS CONTINUING.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199702,1,,,01/26/1997 00:00:00,F,672,A,4,,HH,VALVEX,SHUTDOWN TO INVESTIGATE MAIN FEEDWATER REGULATING VALVES PROBLEMS.  VALVES HAVE BEEN REBUILT AND INVESTIGATION IS COMPLETE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199703,1,,,01/26/1997 00:00:00,F,350,A,4,,HH,VALVEX,UNIT REMOVED FROM SERVICE TO INVESTIGATE MAIN FEEDWATER REGULATING VALVES PROBLEMS. VALVES HAVE BEEN REBUILT AND THE UNIT RETURNED TO SERVICE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199703,,,,03/16/1997 00:00:00,F,0,A,9,,RC,CONROD,POWER HOLD DUE TO ROD MISALIGNMENT INDICATION ALARM ACTIVATED REACTOR ENGINEERING VERIFIED NO MISALIGNMENT.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199703,,,,03/16/1997 00:00:00,F,0,A,9,,HI,HTEXCH,POWER HOLD DUE TO STEAM GENERATOR BLOWDOWN PROBLEM. R49 RAD ALARM INITIATED. ISOLATED BLOWDOWNS AND VERIFIED NO LEAKAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199704,NA,,,04/02/1997 00:00:00,F,0,A,5,,EE,INSTRU,POWER REDUCTION DUE TO LOSS OF D.C. POWER TO 21 EMERG. DIESEL GEN. RX REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199704,NA,,,04/24/1997 00:00:00,F,0,A,5,,EE,INSTRU,POWER REDUCTION DUE TO LOSS OF POWER TO 23 EMERG. DIESEL GEN. DUE TO MALFUNCTION OF JACKET WATER PRESS SWITCH. RX REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199707,3,,,07/26/1997 00:00:00,F,41.8,A,3,,EA,TRANSF,TURBINE TRIP/REACTOR TRIP DUE TO PROBLEM WITH OFFSITE TRANSFORMER.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199707,4,,,07/28/1997 00:00:00,F,50.9,A,9,,EA,RELAYX,TURBINE TRIPPED DUE TO OFFSITE RELAY PROBLEM RX REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199708,6,,,08/23/1997 00:00:00,F,44.9,A,3,,IA,RELAYX,UNIT TRIP OCCURRED DUE TO A FAILURE OF A TEST RELAY FROM 23 REACTOR COOLANT PUMP.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199710,7,,,10/15/1997 00:00:00,F,407.5,A,1,,ED,CKTBKR,UNIT REMOVED FROM SERVICE TO INVESTIGATE PROBLEMS WITH 480V DB-50 BREAKERS. REACTOR SHUTDOWN.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199711,7,,,10/15/1997 00:00:00,F,720,A,4,97-24,ED,CKTBKR,UNIT REMAINS SHUTDOWN FOR CONTINUED TESTING OF DB-50 BREAKERS.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199712,7,,,10/15/1997 00:00:00,F,744,A,4,24797024,ED,CKTBKR,CONTINUING OUTAGE. UNIT REMAINS IN COLD SHUTDOWN.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199801,7,,,10/15/1997 00:00:00,F,744,A,4,,ED,CKTBKR,CONTINUED OUTAGE.  WORK CONTINUES ON D50 BREAKERS.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199908,1,,,08/31/1999 00:00:00,F,9.5,A,3,24799015,IA,INSTRU,REACTOR TRIP DUE TO OVER TEMP DELTA T. INVESTIGATION INTO THE EVENT HAD JUST BEEN INITIATED AT THE CONCLUSION OF THE REPORTING PERIOD.,,,,,,,,,,,,,,,,,,,,,,,,,
247,199909,1,,,08/31/1999 00:00:00,F,720,A,4,24799015,IA,INSTRU,REACTOR TRIP DUE TO OVER TEMP DELTA T.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200002,1,,,02/15/2000 00:00:00,F,340.5,A,2,24700001,CH,HTEXCH,REACTOR MANUALLY TRIPPED DUE TO TUBE LEAK IN #24 STEAM GENERATOR. SHUTDOWN TO CONDUCT STEAM GENERATOR INSPECTIONS.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200112,2,,,12/26/2001 00:00:00,F,69.6,A,3,24701007,EA,RELAYX,REACTOR TRIPPED DUE TO A LOSS OF LOAD FROM SUB STATION. PROBLEM INDICATIVE OF A MOMENTARY FAULT ON ELECTRICAL FEEDS W93 AND Y94.,,,,,,,,,,,,,,,,,,,,,,,,,
247,200304,1,,,04/28/2003 00:00:00,F,45.22,A,3,24703003,EA,RELAYX,REACTOR TRIP DUE TO TURBINE GENERATOR TRIP AS A RESULT OF A MAIN GENERATOR OVER FREQUENCY TRIP CAUSED BY LOSS OF OFFSITE LOAD.,,,,,,,,,,,,,,,,,,,,,,,,,
247,201201,1,,01/10/2012 04:36:00,01/10/2012 00:00:00,S,208.25,A,1,,,,Shutdown to repair 21 RCP seal.,,,,,,,,,,,,,,,,,,,,,,,,,
247,201206,3,,06/06/2012 06:12:00,06/06/2012 00:00:00,F,37.17,A,3,,,,Automatic Reactor/Turbine Trip due to loss of the Main Generator field.  The cause was a faulty rectifier control circuitry card.,,,,,,,,,,,,,,,,,,,,,,,,,
247,201307,2,,07/03/2013 07:41:00,07/03/2013 00:00:00,F,26.22,A,2,,,,IP2 Manually tripped at full power due to a loss of feedwater caused by a loss of instrument air to the main feeedwater regulating valves.,,,,,,,,,,,,,,,,,,,,,,,,,
247,201512,2,,12/05/2015 17:31:00,12/05/2015 00:00:00,F,69.22,A,2,,,,Manual scram after indication of multiple dropped control rods.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200506,D3F47,,,06/02/2005 00:00:00,F,12.08,A,1,,,,THE UNIT WAS REMOVED FROM THE GRID TO REPAIR AN EHC OIL LEAK.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200910,D3F48,,,10/03/2009 00:00:00,F,82.73,A,3,,,,SHUTDOWN DUE TO AUTOMATIC SCRAM DUE TO MSIV CLOSURE RESULTING FROM FAILED EQUIPMENT. REFERENCE ISSUE REPORT 974426.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200911,D3F49,,,11/06/2009 00:00:00,F,61.13,A,1,,,,UNIT SHUTDOWN DUE TO EHC LEAK ON MAIN STOP VALVE #4 FAST ACTING SOLENOID VALVE. REPLACED VALVE.,,,,,,,,,,,,,,,,,,,,,,,,,
249,201010,D3F50,,,10/11/2010 00:00:00,F,64.25,A,3,,,,AUTOMATIC REACTOR SCRAM DURING TRANSFER OF RPS BUS 'A' DUE TO EQUIPMENT FAILURE. CORRECTIVE ACTION PROGRAM IR 1125022.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200005,2,,,05/04/2000 00:00:00,F,31,A,2,,,,ON 05/04/00 UNIT 2 WAS MANUALLY TRIPPED WHEN THE TEMPERATURE OF THE CONDENSATE ENTERING THE DEMINERALIZERS REACHED 135 DEGREES F.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199912,1,,,12/11/1999 00:00:00,F,67,A,3,,,,REPLACED THE XK3 AND XK1 LOCKOUT RELAYS AND SOCKETS.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199701,4,,,10/27/1996 00:00:00,F,734,A,4,,AD,MO,REPAIRS TO THE 3B RECIRCULATING PUMP MOTOR.  NUMEROUS OTHER OUTAGE TASKS WERE CONDUCTED AT THIS TIME.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199706,2,,,06/20/1997 00:00:00,F,14,A,1,,,,TURBINE MANUALLY TRIPPED DUE TO MOISTURE SEPARATOR HIGH LEVEL ALARMS.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199711,5,,,11/01/1997 00:00:00,F,104,A,1,97-012,,,TO REPAIR A FAILED WELD JOINT ON THE HIGH PRESSURE FLOW ELEMENT VENTURI INSTRUMENT LINE ON THE B RECIRC LOOP.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199804,1,,,04/09/1998 00:00:00,F,135,A,3,,,,THE REACTOR TRIPPED WHEN THE MAIN STEAM ISOLATION VALVES CLOSED. IT WAS DETERMINED THAT THE OTHER GROUP I CIRCUIT OPENED MOMENTARILY AS A RESULT OF A HIGH RESISTEANCE RELAY CONTACT.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199805,3,,,05/02/1998 00:00:00,S,328.2,A,1,,,,THE UNIT WAS TAKEN OF LINE TO REPLACE THE MAIN POWER TRANSFORMER.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199805,4,,,05/16/1998 00:00:00,F,109.3,A,2,,,,THE NUMBER 3 CROSS AROUND RELIEF VALVE ASSOCIATED WITH THE TURBINE HAD FAILED OPEN. THE REACTOR WAS MANUALLY SCRAMMED AS THE RESULT OF HIGH CONDENSATE TEMPERATURE AND CONDENSER LOW VACUUM.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199805,5,,,05/25/1998 00:00:00,F,30.5,A,1,,,,THE TURBINE WAS TRIPPED BECAUSE THE AUTOMATIC BUS TRANSFER MECHANISM FOR TRANSFORMER COOLNG FANS FAILED CAUSING A LOSS OF TRANSFORMER COOLING.,,,,,,,,,,,,,,,,,,,,,,,,,
249,199903,2,,,03/21/1999 00:00:00,F,70,A,2,2491999003,,,A LEAK WAS FOUND ON THE INSTRUMENT LINE ASSOCIATED WITH A FLOW ELEMENT ON  THE 3B REACTOR RECIRCULATION PUMP.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200107,D3F35,,,07/01/2001 00:00:00,S,60,A,1,,,,THE VALVE WAS REPAIRED AND THE PLANT WAS RETURNED T0 SERVICE.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200107,D3F36,,,07/05/2001 00:00:00,F,34,A,2,,,,THE RBCCW SYSTEM WAS RESTORED AND THE FAILED TCV WAS REPAIRED.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200112,D3F37,,,12/01/2001 00:00:00,F,65,A,1,,,,UNIDENTIFIED LEAKAGE INCREASED IN TEH DRYWELL. AN ISOLATIN OCNDENSER VALVE PACKING LEAK WAS REPAIRED.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200112,D3F38,,,12/11/2001 00:00:00,F,194,A,1,,,,UNIDENTIFIED LEAKAGE CONTINUED FOLLOWING STARTUP AND THE PLANT WAS SHUTDOWN. LEAK WAS DETERMINED TO BE COMING FROM THE VESSEL HEAD.,,,,,,,,,,,,,,,,,,,,,,,,,
249,200207,D3F39,,,07/15/2002 00:00:00,F,8,A,1,,,,GENERATOR REMOVED FROM SERVICE DUE TO TURBINE FRONT STANDARD PERMANENT MAGNET GENERATOR (PMG).  THE PMG WAS REMOVED FROM SERVICE AND A TEMPORARY MODIFICATION WAS IMPLEMENTED. REACTOR REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
